cik,fyear,Z_score_c,tier1_c,past_due_90,past_due_nonaccrual,non_perf_loan,rssdid,cik_original,gvkey,tic,cusip,conm,roa,roe,leverage,tobinq,mark_to_bk,eps,at,bkvlps,ceq,csho,dlc,dltt,ni,seq,mkvalt,prcc_f
1015593,2002,220.24823,0.1494935,,,,,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.011418623,96.169449,1.938642,1.0182769,0.97193551,3.1541307,224.02,25.441401,20.632999,0.81099999,6,34,2.5580001,20.632999,24.7274,30.49
1015593,2003,341.39087,0.1474265,,,,,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.010408662,189.85025,2.187705,1.1002781,1.7440728,3.2260025,255.076,27.770399,22.855,0.82300001,10,40,2.655,22.855,48.433601,58.849998
1015593,2004,354.00433,0.13562328,,,,,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.0081091262,33.33807,4.2245345,1.0457697,2.521044,1.481692,289.427,14.137,22.393,1.584,29.382999,65.217003,2.3469999,22.393,35.639999,22.5
1015593,2005,185.13876,0.11849712,,,,2466981,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.0063452856,24.898684,4.2046223,1.0224664,2.1081104,1.3070176,328.74799,14.4223,23.018,1.596,23.565001,73.217003,2.086,23.018,30.403799,19.049999
1015593,2006,420.06201,0.11460678,,,,2466981,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.0056829969,21.671143,3.9432228,1.0148839,1.961746,1.2006173,342.24899,14.9056,24.146999,1.62,16,79.217003,1.9450001,24.146999,29.240999,18.049999
1015593,2007,1097.4467,0.11790542,,,,2466981,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.0063103288,19.32044,3.9808779,0.99344021,1.4887804,1.3510703,350.061,15.7046,25.677,1.635,19,83.217003,2.2090001,25.677,23.380699,14.3001
1015593,2008,1621.9921,0.11743068,,,,2466981,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.0067007928,20.874834,3.9615729,0.98465127,1.1506723,1.6633333,372.34399,16.360001,24.540001,1.5,17,80.217003,2.4949999,24.540001,18.825001,12.55
1015593,2009,47.890228,0.11315731,,,,2466981,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.0042810771,14.095745,2.8069999,0.98254502,1.0995631,1.1276596,396.16199,17.0977,25.715,1.5039999,24,62.216999,1.696,30.715,18.799999,12.5
1015593,2010,140.9671,0.13128291,,,,2466981,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.0060008951,24.517834,2.0724864,0.9941957,1.385638,1.5323646,386.60901,17.482201,26.468,1.5140001,5,60.216999,2.3199999,31.468,24.224001,16
1015593,2011,62.765987,0.13320468,,,,2466981,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.0043576309,18.141348,1.9788512,0.98895836,1.2708427,1.1704096,406.64301,18.4657,27.957001,1.5140001,6.75,58.466999,1.772,32.957001,23.466999,15.5
1015593,2012,62.605221,0.13266782,,,,2466981,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.0084846308,46.433968,1.3970551,0.99223703,1.3419904,2.6308196,472.85501,20.056999,30.587,1.525,2,47.716999,4.0120001,35.587002,26.9163,17.65
1015593,2013,374.55878,0.11687976,,,,2466981,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.00919565,75.500328,1.4425777,1.0213115,2.0629888,2.9038587,482.83701,19.2701,29.464001,1.529,7,42.716999,4.4400001,34.464001,39.754002,26
1015593,2014,275.14694,0.14217845,,,,2466981,1015593,64199,RIVR,768475105,RIVER VALLEY BANCORP,0.00939791,40.299953,1.0403852,1.0008916,2.5356519,1.9045346,509.47501,20.9793,52.742001,2.5139999,13.905,40.966999,4.7880001,52.742001,53.196201,21.16
1015610,2000,19.428457,0.088861644,,,,1050600,1015610,63998,GLDB,379907108,GOLD BANC CORP INC,-0.0016389473,-0.55695796,2.2850525,1.0023806,38.919044,-0.11881769,2717.5979,4.5149002,169.246,37.486,105.085,281.651,-4.454,169.246,175.71561,4.6875
1015610,2001,256.39154,0.086274393,6475.3271,22064.76,28540.086,1050600,1015610,63998,GLDB,379907108,GOLD BANC CORP INC,0.0080733383,5.1023965,4.000978,1.0250733,49.430038,0.71763664,3016.4719,4.8811998,165.645,33.935001,134.58,528.16199,24.353001,165.645,241.27789,7.1100001
1015610,2002,196.88951,0.082282752,1308.333,17777.23,19085.563,1050600,1015610,63998,GLDB,379907108,GOLD BANC CORP INC,0.0068779918,6.5902872,3.6933012,1.042967,67.844696,0.66427648,3811.7229,5.7712998,227.774,39.466999,178.095,663.14301,26.216999,227.774,391.55209,9.9209995
1015610,2003,416.44189,0.087567255,10883.145,27271.465,38154.609,1050600,1015610,63998,GLDB,379907108,GOLD BANC CORP INC,0.0068037361,10.404725,3.5296996,1.0714972,88.926949,0.74002314,4322.625,6.2835002,249.717,39.742001,134.064,747.362,29.41,249.717,558.77252,14.06
1015610,2004,39.433685,0.094682053,676.72394,17205.193,17881.918,1050600,1015610,63998,GLDB,379907108,GOLD BANC CORP INC,0.0044077006,6.9438362,3.3019743,1.0732384,87.325378,0.47495458,4330.376,6.7280998,270.384,40.187,113.268,779.53302,19.087,270.384,587.53387,14.62
1015610,2005,30.537374,0.10460521,419.77423,22312.869,22732.643,1050600,1015610,63998,GLDB,379907108,GOLD BANC CORP INC,0.011518866,23.037128,3.0138767,1.0996006,95.192955,1.2643869,4179.144,7.2872,277.44501,38.073002,377.83899,458.34601,48.139,277.44501,693.69012,18.219999
1015780,2000,69.139023,0.14309138,,,,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,0.0011059373,1.01511,2.2733963,1.1871436,851.40125,0.061755743,17317.438,5.9874001,1856.833,310.125,2782.1001,1439.217,19.152,1856.833,5097.6797,16.4375
1015780,2001,12.540325,0.072957166,,,,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,-0.013291134,-7.0852189,3.2156134,1.1106414,796.64008,-0.69124085,18172.414,4.4958,1570.9139,349.418,3803.49,1247.962,-241.532,1570.9139,3581.5344,10.25
1015780,2002,8.9196424,0.039408039,,,,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,-0.0086562112,-2.5187624,5.3755155,1.011248,417.52399,-0.51826388,21534.248,4.1866002,1505.7889,359.672,6555,1539.392,-186.405,1505.7889,1748.0059,4.8600001
1015780,2003,45.245731,0.050509989,,,,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,0.0077939774,6.9786172,3.753653,1.1050779,893.15692,0.5516693,26049.217,5.2124,1918.2939,368.02301,5942.7192,1257.891,203.02699,1918.2939,4655.4912,12.65
1015780,2004,118.61372,0.067253083,,,,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,0.012260758,15.335191,5.4946637,1.1068922,923.13159,1.0257653,31032.582,6.0071001,2228.2019,370.92599,10153.463,2089.7581,380.483,2228.2019,5545.3438,14.95
1015780,2005,915.78265,0.075911924,,,,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,0.0096574901,21.552526,5.1058927,1.1187035,1064.8605,1.0331987,44567.688,8.1605997,3399.5601,416.582,11661.562,5696.2261,430.41199,3399.5601,8689.9004,20.860001
1015780,2006,535.80096,0.092814475,,,,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,0.011702031,33.072685,4.0412436,1.0997661,970.95935,1.4751421,53739.305,9.8436003,4196.3701,426.30399,12699.278,4259.2749,628.85901,4196.3701,9557.7354,22.42
1015780,2007,3.6069343,0.074227102,,,,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,-0.02536248,-11.104901,6.8580589,0.97901559,266.55826,-3.1281412,56845.938,6.1381998,2829.0649,460.89801,11837.577,7564.3174,-1441.754,2829.0649,1636.1879,3.55
1015780,2008,23.238945,0.03013867,,,,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,-0.010544064,-1.0444268,5.5896626,0.95996052,140.92059,-0.90819716,48538.215,4.5987,2591.4961,563.52301,7927.168,6558.4199,-511.79001,2591.4961,648.05151,1.15
1015780,2009,8.0728073,0.023248855,,,,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,-0.027398318,-1.2059641,3.1063752,0.99121392,1683.7849,-0.68520689,47366.484,1.9797,3749.5549,1893.9709,5970.2905,5677.2344,-1297.762,3749.5549,3333.3889,1.76
1015780,2010,111.1862,0.033262633,,,,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,-0.00061397796,-2.0628054,2.6566293,0.98880839,192.55786,-0.12892534,46373,18.3501,4052.4451,220.841,5446.3569,5319.4868,-28.472,4052.4451,3533.4561,16
1015780,2011,146.66154,0.049616624,,,,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,0.0032686591,4.3709874,1.8762337,0.94458914,,0.54911906,47940.453,17.268801,4927.9502,285.36801,4923.7646,4322.2217,156.701,4927.9502,,7.96
1015780,2012,43.233696,0.05529714,0,848129.69,848129.69,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,-0.0023758335,-3.5217357,1.5252533,0.95053995,,-0.39349002,47386.738,17.141701,4904.4702,286.11401,4014.166,3466.3931,-112.583,4904.4702,,8.9499998
1015780,2013,94.609024,0.052178845,0,658384.88,658384.88,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,0.0018585192,5.8786654,1.5631485,1.0170218,,0.29932106,46279.855,16.8986,4855.9248,287.35699,4153.0151,3437.5171,86.012001,4855.9248,,19.639999
1015780,2014,221.50726,0.067422427,0,428489.97,428489.97,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,0.0064353175,24.567501,1.1833489,1.0360491,,1.012884,45530,18.5811,5375,289.27301,3484,2876.5,293,5375,,24.254999
1015780,2015,31.416325,0.089666367,0,385926,385926,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,0.0058995751,27.26593,0.26021728,1.0624336,433.82129,0.91990322,45427,19.9049,5799,291.33499,84,1425,268,5799,8635.1689,29.639999
1015780,2016,469.47113,0.1003715,0,318121.59,318121.59,3412583,1015780,63501,ETFC,269246401,E TRADE FINANCIAL CORP,0.011265536,69.815269,0.22672194,1.0737733,442.89423,2.0148706,48999,21.433599,5878,273.96301,2,1420,552,6272,9492.8184,34.650002
1015856,2001,1208.4417,0.10236974,,,,,1015856,108154,SJOE,790595102,ST JOSEPH CAPITAL CORP,0.0059356438,9.8778305,2.0524106,1.008375,1.8288215,0.75983316,214.804,11.9279,20.014999,1.678,13.009,28.07,1.275,20.014999,21.813999,13
1015856,2002,706.98022,0.10069586,,,,,1015856,108154,SJOE,790595102,ST JOSEPH CAPITAL CORP,0.0066301608,19.045265,2.4095569,1.0384494,2.4191248,1.0023824,253.84,13.187,22.141001,1.679,14.83,38.52,1.683,22.141001,31.900999,19
1015856,2003,251.33409,0.10137953,0,0,0,2474931,1015856,108154,SJOE,790595102,ST JOSEPH CAPITAL CORP,0.0063311341,22.184387,2.3108728,1.0388029,2.4948442,1.0691271,288.258,14.1974,24.235001,1.707,11.264,44.740002,1.825,24.235001,35.4203,20.75
1015856,2004,1139.9355,0.09477073,0,0,0,2474931,1015856,108154,SJOE,790595102,ST JOSEPH CAPITAL CORP,0.0060367011,37.098877,2.1802728,1.0499494,3.041965,1.386874,399.05899,15.2746,26.532,1.737,22.847,35,2.4089999,26.532,46.464802,26.75
1015856,2005,613.80029,0.080852754,0,0,0,2474931,1015856,108154,SJOE,790595102,ST JOSEPH CAPITAL CORP,0.0066926056,57.007423,3.6436198,1.0526679,3.2841249,1.8389492,481.12799,16.528299,28.941,1.751,72.449997,33,3.22,28.941,54.280998,31
1016178,2000,89.296944,0.09952198,,,,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,-0.00091637223,-1.4962837,3.2901297,0.97257769,1.469622,-0.16869037,424.5,13.918,32.095001,2.306,101.43,4.1700001,-0.389,32.096001,20.454201,8.8699999
1016178,2001,72.673157,0.10676847,,,,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,0.010480087,23.370249,2.0589788,0.97657955,1.6399542,2.0500216,449.70999,15.9813,36.741001,2.299,15.5,60.151001,4.7129998,36.742001,26.208599,11.4
1016178,2002,1306.2793,0.11629315,,,,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,0.0075140484,23.349586,2.6537142,0.98251623,1.7984755,1.6678276,509.845,17.880699,41.071999,2.2969999,18.25,90.746002,3.8310001,41.073002,32.158001,14
1016178,2003,265.15793,0.1188431,,,,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,0.0089805694,49.766521,2.3358047,1.0168022,2.7483761,2.1177242,538.83002,19.537901,44.644001,2.2850001,26,78.281998,4.8390002,44.645,53.697498,23.5
1016178,2004,108.13304,0.11357893,,,,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,0.0042290823,19.798681,2.5173905,1.0015748,2.5558784,1.058753,626.37701,18.305799,45.800999,2.5020001,34.84,80.459,2.6489999,45.800999,46.787399,18.700001
1016178,2005,171.2066,0.11196475,,,,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,0.0057035401,25.654648,1.9260324,0.9910323,2.201839,1.5037894,660.99298,19.4244,48.696999,2.507,49.433998,44.358002,3.77,48.696999,42.769402,17.059999
1016178,2006,49.284843,0.10405508,,,,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,0.003490767,17.178804,1.1833537,0.98676461,2.0322373,1.0299044,739.95203,20.5849,51.626999,2.5079999,32.5,28.593,2.5829999,51.626999,41.833401,16.68
1016178,2007,118.81797,0.10633874,,,,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,0.004997219,18.601128,1.0780023,0.96786737,1.3140067,1.6035455,796.44299,21.910999,54.382999,2.4820001,30,28.625,3.98,54.382999,28.791201,11.6
1016178,2008,13.169771,0.10471135,,,,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,-0.0088750962,-9.6775112,1.7876993,0.95335233,0.46052438,-2.8379798,791.42798,18.3265,45.358002,2.4749999,30,85.016998,-7.0240002,64.337997,8.4398003,3.4100001
1016178,2009,23.127609,0.10588305,,,,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,-0.0012675766,-3.609596,2.132688,0.97386664,1.2550812,-0.41252527,805.474,17.2549,42.706001,2.4749999,30,101.557,-1.021,61.686001,21.6563,8.75
1016178,2010,0.77080047,0.040282529,,,,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,-0.055733453,-14.308647,4.757,0.9965238,1.1807369,-15.912641,709.21503,1.8917,4.6989999,2.484,29.181,83.459999,-39.527,23.679001,2.2335999,0.89920002
1016178,2011,-0.59081221,0.04032664,,,,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,-0.036503281,-47.510193,0.80621147,1.0295715,11.70225,-6.3347769,641.22998,2.3680999,8.75,3.6949999,0.026000001,43.403,-23.407,53.868,27.712099,7.4998999
1016178,2012,20.331404,0.016652331,602.22961,50814.418,51416.648,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,0.0010371673,0.82415867,1.3500195,1.0086504,5.4727926,0.17916103,638.27698,3.1057999,11.476,3.6949999,33,43.403,0.662,56.594002,16.9974,4.6001
1016178,2013,9.4992504,0.0041033882,0,21039.844,21039.844,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,-0.0013065807,-2.8771429,1.3568001,1.0628942,25.662172,-0.22619048,639.83801,1.832,6.7709999,3.6960001,27,43.403,-0.83600003,51.889,47.0131,12.72
1016178,2014,61.065662,0.01110311,0,10224.473,10224.473,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,0.00053815427,0.45696971,1.5169975,1.0107756,6.4278111,0.098484851,676.38599,2.668,9.8610001,3.6960001,40,43.403,0.36399999,54.979,17.149401,4.6399999
1016178,2015,6.253406,0.012618907,0,11448.736,11448.736,2531245,1016178,30857,CARV,146875604,CARVER BANCORP INC,-0.00022919453,-0.2400974,1.2616988,1.0137465,7.8385811,-0.045995671,741.72803,2.4612999,9.0970001,3.6960001,25,43.403,-0.17,54.215,19.2931,5.2199998
1016933,2000,421.87985,0.13875374,,,,2452180,1016933,63518,RGFCQ,749136107,R&G FINANCIAL CORP  -CL B,0.012327642,21.686382,4.8745837,1.0493653,50.094631,1.5218513,3539.4441,8.1557999,233.836,28.671,852.74902,652.698,43.632999,308.836,408.5618,14.25
1016933,2001,213.21193,0.15652709,1093.3488,87937.18,89030.523,2452180,1016933,63518,RGFCQ,749136107,R&G FINANCIAL CORP  -CL B,0.014143531,36.1329,4.4969039,1.0474355,53.266651,2.1081038,4664.394,10.0697,315.121,31.294001,1396.939,667.68402,65.971001,459.121,536.37921,17.139999
1016933,2002,262.75055,0.15472424,1239.8528,92707.828,93947.68,2452180,1016933,63518,RGFCQ,749136107,R&G FINANCIAL CORP  -CL B,0.015347813,65.894493,4.0321388,1.0543422,59.806076,2.8341718,6277.2461,13.215,449.21799,33.993,1983.49,686.66498,96.342003,662.21802,790.33728,23.25
1016933,2003,909.81897,0.14527212,946.97491,99654.977,100601.95,2452180,1016933,63518,RGFCQ,749136107,R&G FINANCIAL CORP  -CL B,0.015980598,153.17575,4.9594312,1.0997207,61.47496,3.8486371,8198.8799,22.040701,537.35303,34.043999,2241.7949,1479.5291,131.02299,750.35303,1354.9512,39.799999
1016933,2004,44.183556,0.12474511,1722.5701,119577.35,121299.92,2452180,1016933,63518,RGFCQ,749136107,R&G FINANCIAL CORP  -CL B,0.0077346344,70.16832,11.04602,1.1327529,251.50385,1.8047407,11930.751,7.9045,404.17099,51.132,1981.249,4836.0342,92.279999,617.17102,1988.0122,38.880001
1017793,2000,257.31354,0.049164001,,,,,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,0.0043844557,6.3958182,3.9495895,0.97605807,5.7945256,0.89765871,2002.5291,12.0268,117.634,9.7810001,356.98599,107.62,8.7799997,117.634,69.689598,7.125
1017793,2001,133.1252,0.072796457,,,,,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,0.00068828795,1.2910062,1.6729994,0.9887656,8.7937107,0.12582907,1929.425,12.3138,129.96001,10.554,84.928001,132.495,1.3279999,129.96001,108.284,10.26
1017793,2002,304.50693,0.073722377,3010.7278,11189.911,14200.64,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,0.0045455578,11.416477,1.8167048,1.0014855,11.425977,0.85838175,2112.1721,13.0195,145.623,11.185,61.860001,202.694,9.6009998,145.623,148.7605,13.3
1017793,2003,334.05289,0.077624947,292.10172,25403.426,25695.527,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,0.005130243,26.750263,1.5860875,1.0648667,25.358408,1.0033858,2599.4871,13.9732,185.718,13.291,58.433998,236.131,13.336,185.718,354.3381,26.66
1017793,2004,313.89337,0.086785786,1009.3896,15331.102,16340.491,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,0.0057732104,25.062147,1.1877086,1.0449189,25.521051,1.0300924,3053.5869,16.3153,279.22,17.114,119.641,211.991,17.629,279.22,416.38361,24.33
1017793,2005,1090.0037,0.095614217,184.61275,10942.701,11127.313,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,0.0062811123,21.219646,1.0853568,1.0203304,22.051928,1.0744125,3107.8889,16.2724,295.65302,18.169001,124.417,196.472,19.521,295.65302,358.8378,19.75
1017793,2006,790.34204,0.10514979,321.15588,15434.881,15756.037,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,0.0051943082,17.747375,0.78565395,1.0270259,25.893848,0.84230542,3325.563,16.6875,342.22699,20.507999,86.780998,182.091,17.274,342.22699,432.10361,21.07
1017793,2007,422.64038,0.11216959,1391.2727,27818.203,29209.477,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,0.0057968027,14.064782,0.6962176,0.99414039,20.539261,0.89130437,3338.3921,16.681,362.177,21.712,126.686,125.468,19.351999,362.177,342.61539,15.78
1017793,2008,396.88739,0.10728058,4674.1763,43063.809,47737.984,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,0.0041119498,5.0866838,0.68864012,0.94637269,10.048461,0.67913002,3622.126,16.347099,358.508,21.931,132.524,114.359,14.894,358.508,164.2632,7.4899998
1017793,2009,109.93578,0.10702728,8023.7349,88297.258,96320.992,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,-0.0047866595,-2.7537079,0.67017299,0.92480683,5.7233567,-0.73432207,3578.905,15.2854,356.59299,23.329,132.677,106.302,-17.131001,356.59299,87.483803,3.75
1017793,2010,6.1316423,0.05305206,2536.8794,169939.16,172476.03,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,-0.054254718,-17.084805,0.47048187,0.98988003,43.864326,-3.68207,3417.5459,5.3267999,268.242,50.356998,21.306999,104.896,-185.418,268.242,233.65649,4.6399999
1017793,2011,8.728241,0.013140788,798.0896,103272.41,104070.5,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,-0.021201879,-1.9058086,0.40136468,0.96807534,57.52887,-0.78752422,3183.916,3.6057999,309.08301,85.718002,20.667999,103.387,-67.504997,309.08301,207.43761,2.4200001
1017793,2012,16.563377,-0.002626084,305.35587,90133.695,90439.055,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,-0.01566083,-2.0739133,0.62369049,1.0131811,100.13174,-0.58585119,3224.031,3.0469,262.595,86.183998,2.267,161.511,-50.491001,262.595,305.0914,3.54
1017793,2013,50.788273,-0.017434519,0,35364.707,35364.707,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,-0.0032203496,-0.40361834,0.65848607,1.0193993,107.88297,-0.1146643,3087.553,2.8292999,245.33701,86.713997,0.47799999,161.073,-9.9429998,245.33701,305.23331,3.52
1017793,2014,21.179892,-0.03424922,0,13925.31,13925.31,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,-0.010977599,-31.063343,0.65939188,1.0426565,27.405346,-1.6012033,2715.3479,13.1781,245.323,18.615999,1.156,160.608,-29.808001,245.323,361.15039,19.4
1017793,2015,357.22144,-0.037723579,0,2856.2261,2856.2261,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,0.0046232129,11.286896,0.72191757,1.0585153,28.117897,0.54684573,2210.584,13.7187,256.388,18.688999,0,185.091,10.22,256.388,385.741,20.639999
1017793,2016,11.076831,-0.020062214,0,2797.5303,2797.5303,1139242,1017793,63538,SNBC,86663B201,SUN BANCORP INC/NJ,0.027148491,84.386299,0.57706851,1.0761578,29.120407,3.2456269,2262.262,16.8953,319.70901,18.923,0,184.494,61.417,319.70901,491.99799,26
1018399,2002,1380.6736,0.10830965,0,2300.6958,2300.6958,2461016,1018399,118525,EBTC,293668109,ENTERPRISE BANCORP INC/MA,0.0087742247,,0.55377394,,,1.7853907,718.69598,14.1789,50.080002,3.5320001,16.763,10.97,6.3060002,50.080002,,
1018399,2003,59.605328,0.11110864,0,3513.4653,3513.4653,2461016,1018399,118525,EBTC,293668109,ENTERPRISE BANCORP INC/MA,0.0092409635,,0.58902282,,,1.9280955,751.54498,15.1999,54.75,3.602,20.954,11.295,6.9450002,54.75,,
1018399,2004,508.41998,0.11674021,0,2438.0291,2438.0291,2461016,1018399,118525,EBTC,293668109,ENTERPRISE BANCORP INC/MA,0.0088508092,,0.23467998,,,2.0344174,848.17102,16.716499,61.683998,3.6900001,3.118,11.358,7.507,61.683998,,
1018399,2005,379.30011,0.11814025,1.0988854,1620.856,1621.955,2461016,1018399,118525,EBTC,293668109,ENTERPRISE BANCORP INC/MA,0.0091608176,68.916351,1.0240897,1.0547174,6.61028,2.21596,918.47699,17.8641,67.830002,3.7969999,58.105999,11.358,8.4139996,67.830002,118.0867,31.1
